x1,x2,x3,c1,c2,y,rand_0,rand_1,rand_2,rand_3,rand_4,dup_0_x1,dup_1_x2,dup_2_x3,dup_3_c1,dup_4_c2,colin_0__x1,colin_1__x2,colin_2__x3
3.3327304097998267,-0.6770748401214841,-2.098781736111052,low,very_low,10.20840533982757,-0.3877919038989549,1.9472034592536298,-5.389139797065783,-4.015568816340826,7.929100441265454,3.3327304097998267,-0.6770748401214841,-2.098781736111052,0,0,-2.8753239204623466,0.6045639251777482,-0.2688097695106469
2.1452319480265665,5.221831365506707,-0.051847835280164345,high,high,-3.9541979464177666,-7.159127750661627,2.8893530711892397,-1.3535152677178335,-5.056900159241645,12.440184537308518,2.1452319480265665,5.221831365506707,-0.051847835280164345,2,3,-2.030512718958976,-4.385399250574264,-0.07526653123807849
0.9578088273569195,2.743465483182398,-1.733569881620284,high,very_low,-2.3274294578285177,0.036955423328632,2.2430302608765613,1.3123846981683245,-6.704747399973838,11.04910347960275,0.9578088273569195,2.743465483182398,-1.733569881620284,2,0,-0.9410481075430738,-2.4773845319196672,-0.006490081881298106
6.703541365977554,0.08329222517945256,-7.396194557495665,low,high,15.280446353342226,-7.085634576239994,3.991499687366169,1.6485443300630185,-1.9267816238043278,1.135727978411163,6.703541365977554,0.08329222517945256,-7.396194557495665,0,3,-5.953161334521447,-0.13669019878746735,-0.3513096576800475
-0.041588753713589735,6.679980431477155,-5.608596430830488,mid,mid,-16.160442851898196,-1.8585066218836404,3.348682434155703,-1.9173128039250342,1.4065740441744001,7.2683524745207935,-0.041588753713589735,6.679980431477155,-5.608596430830488,1,2,0.19192853631379939,-5.717290371151567,-0.10295022946573792
0.06529493210664374,3.2498347293441032,-3.7523024347850535,high,very_low,-7.149388436754859,2.8147810803141216,3.2722084726031793,-1.4057517249652318,-6.082983291144995,-0.25700617820210003,0.06529493210664374,3.2498347293441032,-3.7523024347850535,2,0,0.12540288217638865,-2.7764677676192644,-0.29098599287590476
-4.189391975816933,-0.7341003372230017,-0.8804318439389944,low,very_low,-11.68596938532618,0.5746749802584963,3.4360073642484337,-1.0565255845665833,-5.23959588870758,9.88600699833161,-4.189391975816933,-0.7341003372230017,-0.8804318439389944,0,0,3.804815465252156,0.6061688852299202,-0.10974970169280782
-3.4602804594690997,1.5113960965576951,-3.44764432072613,high,mid,-14.868067478698434,4.306384689809214,2.9019915669983507,-6.262376826629583,-4.05652692595841,6.584228094228337,-3.4602804594690997,1.5113960965576951,-3.44764432072613,2,2,2.9175890852022492,-1.2031898427636067,-0.09962104873441244
-4.634767733364011,-0.6505500324408273,-1.9733479388751236,mid,very_low,-13.092809230863086,-4.292409969233855,4.575337098378472,-0.02244375879792182,-5.106718814922396,5.05748021460656,-4.634767733364011,-0.6505500324408273,-1.9733479388751236,1,0,4.0887419449219475,0.42338765911928566,-0.01135410287662543
-2.6008983079229737,8.914849708036805,-2.9531319021076476,mid,high,-27.549910353249896,-0.3915245063293522,3.4563080381481597,0.05009257958088131,-1.9733600811314846,-0.3975341820162184,-2.6008983079229737,8.914849708036805,-2.9531319021076476,1,3,2.3850339653785477,-7.425320695167349,-0.10499508271219887
-2.616852497841595,5.8018878591566825,-5.2123900209231255,mid,low,-21.904348950784808,-1.6426496910066577,2.561781419259978,0.6452967437429913,-2.117668060789962,1.6309456634665378,-2.616852497841595,5.8018878591566825,-5.2123900209231255,1,1,2.0580375991557265,-4.9256079395451495,-0.21271228787281593
4.59045931956918,-3.926579986119733,-0.5151860269787747,low,low,21.074064339350915,-0.24067791902156388,2.365918288953787,-4.016289636290725,0.543691545786694,-0.15903457182161929,4.59045931956918,-3.926579986119733,-0.5151860269787747,0,1,-4.022809877019636,3.4145261077629856,-0.0010607092033158069
0.5886587232858128,7.403612660844042,-6.619732686323676,mid,high,-16.633346416799736,-0.24895076424736706,3.728103553552299,3.6639045580860516,-3.6541914203555486,-3.10019821590394,0.5886587232858128,7.403612660844042,-6.619732686323676,1,3,-0.45164265617241356,-6.144984210049542,-0.16809052393749288
1.5175064747547549,4.418388743969528,0.641212762207179,mid,low,-3.874838414720715,-3.2136811574456887,4.092795409356595,2.4176824524637475,-5.608432277779693,3.8317882374393943,1.5175064747547549,4.418388743969528,0.641212762207179,1,1,-1.2803197943038072,-3.764201954342525,-0.02377406222625731
-2.716588017204641,-4.948401990497945,-4.177220465184038,mid,high,-0.7878305580057746,-5.801165729320527,1.2778771911177307,-2.421585935380601,-6.286796006817252,1.8469138305297803,-2.716588017204641,-4.948401990497945,-4.177220465184038,1,3,2.3239512733784267,4.315376953898867,-0.10451798684896398
3.970369812077388,2.8590886744110655,-3.991790928819208,mid,high,3.854880068328336,-9.352190820990302,3.9263772268603216,-2.1396400008595933,-9.484302277369117,7.332486177939172,3.970369812077388,2.8590886744110655,-3.991790928819208,1,3,-3.650349978410102,-2.3437535466177137,-0.06052458928712904
4.771940202700587,4.4584249660687725,-2.4063784857038555,mid,very_low,4.739773795675707,-0.23198143355509748,4.053342196167032,3.2691963022982717,-3.739561673483871,4.8543521316796765,4.771940202700587,4.4584249660687725,-2.4063784857038555,1,0,-4.108778463785591,-3.7613543108842413,0.07244895683384964
-0.3632188655290366,3.755908414680683,-1.0421848762094998,low,low,-9.54175575877723,-1.6477215761124586,3.5411232666385457,-1.96235086569317,-2.47783194172617,-3.585052818989877,-0.3632188655290366,3.755908414680683,-1.0421848762094998,0,1,0.18554991693383013,-3.1816647174879997,-0.09584548731982673
-0.6548962369706308,2.121947109872497,-4.685973431831714,high,very_low,-7.477698926754647,-2.7702421470762526,1.683454210804709,4.518629243619287,-4.482573875744944,-0.3085135352609303,-0.6548962369706308,2.121947109872497,-4.685973431831714,2,0,0.5747459581684154,-1.659829386642147,-0.010983121075593266
3.350991901507602,7.025336649890871,-3.4163061952655487,high,very_high,-5.784980462138675,-0.6373153244128961,3.7003804522214727,-3.133640313691326,-4.008583165670564,4.965501744248472,3.350991901507602,7.025336649890871,-3.4163061952655487,2,4,-2.7524695584714154,-6.103370369555078,0.051677054405582165
-0.9270441552733865,4.41775197328807,-9.064598914847835,mid,very_high,-16.734047837893662,-5.439267829859971,2.3381156866136807,-1.2725980491366378,-4.710148858282368,1.3063346643721032,-0.9270441552733865,4.41775197328807,-9.064598914847835,1,4,0.7837445930625156,-3.6482616836801998,-0.02758845995723669
-6.486454373757556,3.6049957012827694,5.084376970562478,high,mid,-23.693125098403424,3.6573067612511423,4.602200486163459,-4.664459059402674,-6.181625349331278,-1.6929626676511083,-6.486454373757556,3.6049957012827694,5.084376970562478,2,2,5.684001764194889,-3.0127465435510543,0.13887463607875744
-0.7642070991371475,6.009435403491375,0.6267196239128499,high,high,-13.962424681945443,5.88336090106296,4.185555829195999,1.2883208519996783,-4.165864630067027,8.656505728442397,-0.7642070991371475,6.009435403491375,0.6267196239128499,2,3,0.6007488387799628,-5.163485757378895,0.17478728137438168
-8.813654460017933,8.232527890926987,-5.240895257429706,high,very_low,-44.56506910969331,1.7115368142399485,3.753993587948296,1.389380460572141,1.9198617826076632,2.9449345570313947,-8.813654460017933,8.232527890926987,-5.240895257429706,2,0,7.6226823660356615,-7.058638239348461,-0.3929986918473923
3.620322975643559,1.3211449227139,2.3691829569026526,mid,very_low,10.026040901586068,-2.9634059463130296,2.1675862054797115,-0.18207054125757294,-7.479435094946236,6.280182036390685,3.620322975643559,1.3211449227139,2.3691829569026526,1,0,-3.254534610714827,-1.0062891416163529,0.12833880995139035
-5.322970123627816,6.163323579445082,4.48141229151813,mid,mid,-26.285054907853223,0.5818353852106655,1.4964020849394273,-3.577707144292731,-0.33775965466469815,4.684211632779416,-5.322970123627816,6.163323579445082,4.48141229151813,1,2,4.77014853868249,-5.102361360784564,0.2355944193082682
-3.696455999320609,-2.069576944697065,1.5576488472093084,mid,very_high,-6.799329094152445,0.6406248455147276,2.804401829959648,-1.2261518778126659,-0.3080182496730326,5.991285791496532,-3.696455999320609,-2.069576944697065,1.5576488472093084,1,4,3.2497308872699895,1.7104121456528814,0.02840323770025439
6.214726375577083,1.4692879017007647,-7.577859847638503,high,low,12.526742099553715,-0.35665471076130917,2.4262109610866793,1.3837842382969163,-4.745564328419118,3.0010438027449444,6.214726375577083,1.4692879017007647,-7.577859847638503,2,1,-5.405532330526863,-1.1639544490945504,-0.30886430846508284
2.899492795997554,3.7010464454253613,-4.627592471094809,low,mid,-1.7601893348700839,-1.410609402048158,2.5963833585598612,0.5640211390245304,-3.5920217692080225,0.7667534234629978,2.899492795997554,3.7010464454253613,-4.627592471094809,0,2,-2.5178861398195407,-3.188902901233434,-0.21717168623772162
-4.156028609132516,-2.770842464442353,0.5143313323415004,low,high,-7.5327928623458,-0.22215174898989154,3.9207705415628804,0.8140787882404903,-2.477642410734199,0.06275995773153453,-4.156028609132516,-2.770842464442353,0.5143313323415004,0,3,3.6896076464124015,2.321527725428684,-0.1552466152327217
-10.328393138155596,-1.4112385644708607,-3.436637689869183,high,low,-29.259733585017052,1.5290165065790062,3.180575361123875,-1.2125835712523725,-3.3596550298617904,1.5337085889259132,-10.328393138155596,-1.4112385644708607,-3.436637689869183,2,1,9.173674338502444,1.2315659705634043,-0.018493066750310823
0.5476577032466824,2.6159961666611755,-3.145744936382253,low,low,-5.364779800688446,-3.1176764699270825,2.189916869765246,0.08029225858932831,-4.731066099257949,0.3010766811693226,0.5476577032466824,2.6159961666611755,-3.145744936382253,0,1,-0.41422672258911175,-2.195039626048111,0.10252064642691053
-3.132557328031906,0.17445175627785625,-3.483176623833898,high,very_low,-10.498431039557925,-3.144645065553725,2.015509598549592,-0.3524830315048342,-2.99066813000983,-2.672034905158595,-3.132557328031906,0.17445175627785625,-3.483176623833898,2,0,2.7875475099657656,-0.01610328850767237,0.041735740059776705
1.8764053973306585,-0.35134257058054263,-1.8355842261684414,high,mid,5.8880438672849005,-5.547563784217229,4.5763898441768465,-2.0981332522620053,-0.24516522404141972,-2.4118612988410906,1.8764053973306585,-0.35134257058054263,-1.8355842261684414,2,2,-1.5824361587864855,0.29693682522449155,-0.085276969461519
-0.5432631608463109,-0.8295716392075514,3.1402281738408,high,very_low,2.6171956694793774,0.2268661368301672,3.1967200545986296,-1.0120464403687,-1.6596803153003878,-1.6405219134239246,-0.5432631608463109,-0.8295716392075514,3.1402281738408,2,0,0.45525409997417726,0.7674353286572059,-0.05382991106194325
5.008471234371902,1.0318306498789864,1.668618779636267,low,mid,13.21542018870266,-3.0090829939777763,2.413509777658255,2.637027020631521,-0.6754451296583994,9.16898129674523,5.008471234371902,1.0318306498789864,1.668618779636267,0,2,-4.556608966228446,-0.8377824893148885,0.07138514684040013
-9.056830339384767,2.102463095528333,-3.589316615741561,high,very_high,-33.542829778384785,3.2036717464388813,3.576663606258779,2.811827251507864,0.06159335724777337,9.059513537122037,-9.056830339384767,2.102463095528333,-3.589316615741561,2,4,8.068484972157359,-1.8452610161742766,0.037086679000520234
-9.1341798203823,-0.07045848885054928,-5.8644195443721525,mid,mid,-30.431628205678486,-3.6953673703802266,3.8424734542849057,-0.477196822329951,-2.9872525165144834,0.8364770161788153,-9.1341798203823,-0.07045848885054928,-5.8644195443721525,1,2,7.908698372952269,-0.015574699155221888,-0.09984423675527557
6.32784281811957,1.0435129804838625,-3.8648051804716994,low,very_low,14.972943440473038,-1.8730556706788806,4.347365886563533,-1.4377507885503804,-2.6540006290181464,5.2764224155541175,6.32784281811957,1.0435129804838625,-3.8648051804716994,0,0,-5.559165621057571,-0.7173529975622713,-0.05132155416227942
-3.7789353587375523,-3.640180791598742,-3.7883160129014612,low,very_low,-5.9847155840746655,-1.2211628687773775,4.951332538974095,-3.1747308719602167,-0.39730622240791247,3.236827840544076,-3.7789353587375523,-3.640180791598742,-3.7883160129014612,0,0,3.15904310262714,2.928954420260369,-0.059808338656294605
-5.062718519333059,-5.88286744684356,-3.432187157303934,high,very_high,-5.379560033918368,1.7768550474061104,2.0802652967555737,-1.0809558079333867,-6.774997138378243,1.9497212805113966,-5.062718519333059,-5.88286744684356,-3.432187157303934,2,4,4.400615839935509,5.01047178046426,-0.20067839326689163
-2.643991184874977,9.80032046972857,0.5630435424463931,low,mid,-27.85341113214231,-13.107945440653763,2.9751290796434486,0.09805279446006432,-0.9068539650470142,2.5668119044886515,-2.643991184874977,9.80032046972857,0.5630435424463931,0,2,2.276146988815823,-8.105487355184751,-0.21271001921546687
-3.786822425932679,-0.15822315534399545,-1.8165115896609851,low,very_low,-11.89904930353309,6.128701012621035,3.950149006923259,-1.5423944855271086,-5.318386522759954,-1.3004311504157293,-3.786822425932679,-0.15822315534399545,-1.8165115896609851,0,0,3.3008333438776076,0.08336446529201154,0.03047822547144595
-2.8552542883418663,0.7884291822505329,-1.1563328384860936,high,low,-9.889010665899367,-1.2866243116383205,3.202729836028948,-1.258398508284543,-9.567184037048385,9.072077217691184,-2.8552542883418663,0.7884291822505329,-1.1563328384860936,2,1,2.4837245230071656,-0.6364708561875564,-0.13469495693839878
-4.75541458992388,-4.396411700594355,-2.3822191145173046,high,mid,-6.268074957830196,-3.317657928765469,3.5920109320095603,-3.6848812629316,0.5434746363726761,1.3027078698648897,-4.75541458992388,-4.396411700594355,-2.3822191145173046,2,2,4.218623715138806,3.9044884839120053,-0.14993660827801145
0.7421275245009228,5.644058410169084,-7.719291344226648,high,very_low,-11.993827123792563,-1.7740224843319514,4.203279058891958,-0.21105577797803826,1.3247962649862455,-0.8823569532626223,0.7421275245009228,5.644058410169084,-7.719291344226648,2,0,-0.6172645184879522,-4.685149131805231,-0.006943766426074388
0.8618730985878814,3.4963181248897217,-3.2879703422624518,low,mid,-6.529453398347627,-4.242383899417802,3.4904621215714626,-2.059920758225606,-1.4861042641030378,0.9345071525390508,0.8618730985878814,3.4963181248897217,-3.2879703422624518,0,2,-0.819958044705804,-2.9385376463012247,0.013545347475371505
-1.6699134337326909,-1.219152377516652,1.8259503914365012,low,high,-2.673513285979426,0.22541753441023316,3.111362888524667,-2.472503891416165,-0.9555272736955525,5.90708977352147,-1.6699134337326909,-1.219152377516652,1.8259503914365012,0,3,1.4729167331811899,1.0758099715498923,0.12348290173587659
4.954462266258231,-0.9411514011431152,-7.089151731258802,high,very_low,14.024197444623475,-10.249333330348602,3.0562832564892757,-6.001508514492547,-4.493277717261045,-1.7742250647708375,4.954462266258231,-0.9411514011431152,-7.089151731258802,2,0,-4.305121092496605,0.7921762622067247,-0.25053602945874065
2.5799744784012573,-1.8314699139815227,-3.2588285263713135,mid,high,9.48865298987138,4.157707637859548,2.8682764456945464,-1.3505272969320044,-1.6798326779714876,5.055968317998512,2.5799744784012573,-1.8314699139815227,-3.2588285263713135,1,3,-2.2601622385140665,1.5031236395304024,-0.21558624825139994
-0.3616486938172302,0.2417515220867048,-2.1883623650436794,high,very_low,-1.6817797849916234,-5.135393418257678,3.6459646119395543,-2.572831668779228,-7.4878472517540295,10.901101813620247,-0.3616486938172302,0.2417515220867048,-2.1883623650436794,2,0,0.2805557830040343,-0.10382243735800178,-0.1383910741110197
1.930129252265352,5.06906485922884,-5.5995075386503705,mid,very_low,-6.532912790098067,-0.474705726187302,2.0010994612106066,-1.7248537910767128,-2.1949505780096885,-4.7611022408716215,1.930129252265352,5.06906485922884,-5.5995075386503705,1,0,-1.5772060393673994,-4.15045926701073,-0.10069759535510651
2.103163078922181,-0.19371697659100207,-1.0341794091055374,high,high,6.231666742854696,-4.103337620541341,0.8297879858627275,0.0880971049209055,1.486301438169919,2.0042198009788503,2.103163078922181,-0.19371697659100207,-1.0341794091055374,2,3,-1.8590655278532258,0.08732995541252916,0.07655427687741131
-2.674542238477216,-0.24007446175235936,-1.5405644096154156,high,mid,-7.964212221627486,-1.6527885546164394,3.5462328579777145,-2.160284759662227,0.22370049893402344,-0.9836752369813144,-2.674542238477216,-0.24007446175235936,-1.5405644096154156,2,2,2.5072463166455647,0.25539775532851605,-0.15873898538406075
5.203709720968353,-1.3829323033850516,-2.1463944464436966,mid,high,16.990977841038323,-1.0750711012485903,2.8092778678957795,-2.9616961206512546,2.4775839717386052,-5.854335830806666,5.203709720968353,-1.3829323033850516,-2.1463944464436966,1,3,-4.51643444875033,1.007118621409012,-0.020738849466510632
3.31433718798985,0.6122101045894239,-4.61018908773526,mid,low,6.569807674458529,-5.451598524771435,2.4546650921989848,0.7882281653445184,-2.6584869434892084,7.282013358647523,3.31433718798985,0.6122101045894239,-4.61018908773526,1,1,-2.9547061785896194,-0.4787537369472477,-0.234646291164118
-2.6324169322018474,5.375230420286817,-0.7256329115547326,low,very_high,-20.16319250415565,-1.7616792953094296,2.8828850094935534,-1.8752450414998456,-8.220781737065181,-5.893226434080709,-2.6324169322018474,5.375230420286817,-0.7256329115547326,0,4,2.3642429449106395,-4.490773382059837,0.024763192155561872
-3.2453323225490966,4.296154911056274,-0.7042527655674791,low,mid,-19.309582556075156,-3.4788369764107228,2.683048537108933,0.7699154981526783,-5.164450132525209,-1.8943129976260766,-3.2453323225490966,4.296154911056274,-0.7042527655674791,0,2,2.8713330510109487,-3.739897528235342,0.02443277333497609
1.5520737920371144,-1.9215696946456307,-4.159635485137272,mid,high,5.82344465140976,-7.787086305916585,4.077451212628285,-0.8286734656223113,-1.408354743216646,2.981195918931937,1.5520737920371144,-1.9215696946456307,-4.159635485137272,1,3,-1.3628518686060407,1.5862168687185743,-0.1788989471373864
6.00760935099733,4.786397931389172,-3.054392710562653,low,mid,6.239476130815681,-3.0133614435451572,3.4972044564856652,2.6899963768112,-1.1606391893126093,2.20198864748699,6.00760935099733,4.786397931389172,-3.054392710562653,0,2,-5.352685357449677,-3.8874164623415237,0.012937836431932678
3.474689715006348,0.3292542438658852,-2.247139892107352,low,high,7.808610164881628,-5.492645255142475,3.977529213961538,2.956406025805646,-2.590364433199486,5.7883656040381934,3.474689715006348,0.3292542438658852,-2.247139892107352,0,3,-2.9310036825326136,-0.2898525156346387,-0.013429642044042456
